model,task_order,noise_condition,round,ttr_mean,ttr_std,ttr_count,entropy_bits_mean,entropy_bits_std,entropy_bits_count,mean_sentence_length_mean,mean_sentence_length_std,mean_sentence_length_count,n_tokens_mean,n_tokens_std,n_tokens_count
google/gemini-3-pro-preview,game_myth,no_noise,9,0.6310879461705252,0.03528342342031283,40,6.507182392438311,0.16277866849154413,40,16.130992167554666,1.521769324172021,40,215.875,15.099987264385867,40
google/gemini-3-pro-preview,game_myth,no_noise,10,0.6282239571286301,0.029707885906561496,40,6.5076668487489,0.13400563686335543,40,16.18303400643474,1.4374424238760921,40,216.2,17.457934791363133,40
google/gemini-3-pro-preview,game_myth,no_noise,11,0.629458342591246,0.031166117764372964,40,6.507258255547738,0.16930547038990867,40,16.090321595436727,1.5500517266974405,40,217.15,18.262403582644442,40
google/gemini-3-pro-preview,game_myth,no_noise,12,0.634742773689127,0.025770113477917245,40,6.505267538851525,0.1497750245045973,40,16.27359733403851,1.824049332550009,40,214.3,18.330582544214366,40
google/gemini-3-pro-preview,game_myth,no_noise,13,0.6326996696522665,0.03135524705934548,40,6.508880515892818,0.1653786943455247,40,16.195749790285394,2.0285901725590048,40,213.95,17.822414582162022,40
google/gemini-3-pro-preview,game_myth,no_noise,14,0.6307004026739075,0.02633499116210562,40,6.525641887162031,0.14917321949319548,40,16.150864539871893,1.773977647704479,40,218.05,19.522439423023986,40
google/gemini-3-pro-preview,game_myth,no_noise,15,0.6260318706007175,0.02857301175885206,40,6.521036322614147,0.15415565072578288,40,16.281713262227967,1.6400292638971434,40,218.55,23.211347799442102,40
google/gemini-3-pro-preview,myth_game,no_noise,1,0.629497698649776,0.028369599903541324,40,6.488942847106989,0.14486249445008179,40,16.178631264568764,1.8388981215310167,40,210.55,10.517262976308075,40
google/gemini-3-pro-preview,myth_game,no_noise,2,0.6240159691603377,0.0268835804165076,40,6.466392330392553,0.1400884953032516,40,16.486803023365525,1.9401747637409992,40,210.05,7.742490157962996,40
google/gemini-3-pro-preview,myth_game,no_noise,3,0.6189897383012903,0.026370101630350983,40,6.430373694364533,0.1409294254028244,40,16.185483995171495,1.700111693964874,40,209.65,7.790691355385077,40
