regime,run,round,agent,n_tokens,policing,reputation,institution,conditional_threat,myth_reference,surveillance,justice_moral,stranger
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,1,Agent_5,427,0,0,4,0,9,0,8,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,1,Agent_3,317,0,0,0,0,9,0,3,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,1,Agent_4,304,0,0,3,0,11,0,6,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,2,Agent_2,372,0,2,1,1,8,1,9,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,2,Agent_3,293,0,0,2,0,8,0,6,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,2,Agent_5,243,0,0,3,0,8,1,2,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,2,Agent_7,283,0,1,2,0,4,0,5,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,2,Agent_4,377,0,3,4,0,11,0,5,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,2,Agent_1,324,0,0,1,0,9,0,3,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,2,Agent_8,317,0,0,4,0,10,0,6,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,2,Agent_6,248,0,0,4,0,7,0,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,3,Agent_8,256,0,2,4,0,5,1,5,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,3,Agent_5,262,0,2,1,0,7,0,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,3,Agent_3,362,0,2,1,0,5,0,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,3,Agent_7,293,0,1,2,0,3,0,12,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,3,Agent_4,380,0,8,0,0,6,1,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,3,Agent_2,333,0,1,2,0,4,1,6,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,3,Agent_6,271,0,0,5,0,11,0,3,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,3,Agent_1,347,0,0,3,0,6,0,2,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,4,Agent_7,252,0,0,1,0,5,1,2,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,4,Agent_6,234,0,2,2,0,5,0,6,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,4,Agent_5,347,0,2,5,0,8,3,5,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,4,Agent_4,402,0,4,1,0,7,0,4,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,4,Agent_2,443,0,6,2,0,9,1,6,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,4,Agent_8,343,0,3,1,0,5,0,6,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,4,Agent_1,361,0,10,1,0,6,0,7,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,4,Agent_3,330,0,2,0,0,5,0,8,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,5,Agent_7,218,0,0,0,0,4,0,8,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,5,Agent_2,390,0,2,4,0,5,0,7,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,5,Agent_4,301,0,7,0,0,6,0,2,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,5,Agent_1,309,0,0,6,0,4,0,6,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,5,Agent_8,258,0,8,1,0,5,1,2,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,5,Agent_3,218,0,2,0,0,3,0,7,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,5,Agent_5,203,0,7,1,0,4,1,0,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,5,Agent_6,211,0,3,2,0,5,0,7,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,6,Agent_3,326,0,3,0,0,5,0,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,6,Agent_5,302,0,0,1,0,2,0,5,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,6,Agent_2,361,0,13,2,0,6,0,10,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,6,Agent_7,209,0,6,0,0,3,0,3,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,6,Agent_1,368,0,5,0,0,7,0,3,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,6,Agent_8,317,0,5,0,0,4,0,5,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,6,Agent_6,249,0,3,5,0,4,0,0,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,6,Agent_4,289,0,2,2,0,7,0,3,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,7,Agent_1,196,0,1,0,0,5,0,0,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,7,Agent_7,191,0,3,1,0,2,0,2,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,7,Agent_2,349,0,15,3,0,4,2,8,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,7,Agent_4,261,1,3,7,0,2,0,0,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,7,Agent_8,231,0,6,0,0,3,0,3,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,7,Agent_3,272,0,1,2,0,4,0,6,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,7,Agent_5,212,0,5,2,0,5,1,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,7,Agent_6,274,0,2,7,0,5,0,4,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,8,Agent_3,350,0,7,0,0,6,0,0,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,8,Agent_1,334,0,3,2,0,2,0,7,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,8,Agent_4,247,0,3,5,0,3,0,0,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,8,Agent_2,307,2,7,8,0,3,0,5,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,8,Agent_6,390,0,5,7,0,10,0,3,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,8,Agent_8,300,0,3,1,0,3,0,5,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,8,Agent_7,164,0,2,1,0,2,0,0,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,8,Agent_5,230,0,2,4,0,4,0,4,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,9,Agent_3,271,0,4,0,0,5,0,0,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,9,Agent_6,335,0,6,3,0,7,0,3,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,9,Agent_1,179,0,4,2,0,3,0,3,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,9,Agent_2,308,0,2,7,0,4,1,5,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,9,Agent_4,353,1,4,7,0,3,0,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,9,Agent_8,240,0,3,1,0,3,0,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,9,Agent_7,124,0,3,1,0,2,0,0,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,9,Agent_5,202,0,2,4,0,2,0,0,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,10,Agent_5,368,0,1,3,0,6,1,4,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,10,Agent_3,234,0,3,2,0,5,0,0,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,10,Agent_2,349,0,3,7,0,9,0,3,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,10,Agent_1,247,0,2,5,0,5,0,2,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,10,Agent_6,294,0,6,5,0,6,0,2,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,10,Agent_7,223,0,3,3,0,4,0,2,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,10,Agent_8,301,0,10,3,0,3,0,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,10,Agent_4,307,3,3,5,0,4,0,1,0
