model,task_order,noise_condition,experiment,myth_topic,game_params_name,round,agent,n_tokens,n_types,ttr,entropy_bits,mean_sentence_length,n_sentences
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,1,Agent_3,203,136,0.6699507389162561,6.671308622111342,14.5,14
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,1,Agent_6,208,121,0.5817307692307693,6.457370291058603,12.235294117647058,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,1,Agent_4,209,128,0.6124401913875598,6.524906888693644,13.933333333333334,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,1,Agent_5,200,119,0.595,6.396031752511544,11.11111111111111,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,1,Agent_8,210,128,0.6095238095238096,6.518463371240705,11.666666666666666,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,1,Agent_1,205,121,0.5902439024390244,6.278894173958835,13.666666666666666,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,2,Agent_6,206,153,0.7427184466019418,6.9191306241025625,13.666666666666666,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,2,Agent_4,202,131,0.6485148514851485,6.542863433467158,13.4,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,2,Agent_2,211,120,0.5687203791469194,6.371103070332187,15.0,14
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,2,Agent_3,201,130,0.6467661691542289,6.633253047471649,18.181818181818183,11
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,2,Agent_5,207,136,0.6570048309178744,6.670965175083422,14.714285714285714,14
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,2,Agent_8,210,128,0.6095238095238096,6.452310897833006,12.294117647058824,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,2,Agent_1,214,144,0.6728971962616822,6.744086081590586,17.75,12
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,2,Agent_7,217,141,0.6497695852534562,6.651055278717026,14.4,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,3,Agent_3,214,134,0.6261682242990654,6.665608732998793,14.2,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,3,Agent_8,224,140,0.625,6.68579184772522,13.9375,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,3,Agent_2,219,128,0.5844748858447488,6.469926542187092,12.11111111111111,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,3,Agent_5,209,124,0.5933014354066986,6.548167568909755,13.0,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,3,Agent_4,211,130,0.6161137440758294,6.634503693756838,11.666666666666666,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,3,Agent_7,223,152,0.6816143497757847,6.845148694234503,15.857142857142858,14
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,3,Agent_1,214,138,0.6448598130841121,6.676092235531498,16.384615384615383,13
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,3,Agent_6,215,130,0.6046511627906976,6.411054947993681,14.266666666666667,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,4,Agent_8,220,136,0.6181818181818182,6.687614141917094,9.954545454545455,22
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,4,Agent_2,228,146,0.6403508771929824,6.737954576594575,16.214285714285715,14
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,4,Agent_7,223,149,0.6681614349775785,6.874136265389374,13.058823529411764,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,4,Agent_1,226,126,0.5575221238938053,6.379097635940378,15.0,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,4,Agent_5,206,118,0.5728155339805825,6.3995096491905485,12.058823529411764,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,4,Agent_3,211,136,0.6445497630331753,6.745494271430267,11.666666666666666,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,4,Agent_6,222,131,0.5900900900900901,6.574972204761892,13.0,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,4,Agent_4,217,135,0.6221198156682027,6.631225187332032,13.5,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_6,231,143,0.6190476190476191,6.762775826493595,12.777777777777779,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_7,215,139,0.6465116279069767,6.817836863837401,12.588235294117647,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_3,213,127,0.596244131455399,6.4747955359811975,10.6,20
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_5,211,131,0.6208530805687204,6.6937627389852326,11.666666666666666,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_4,228,147,0.6447368421052632,6.8257719924858975,15.133333333333333,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_8,226,130,0.5752212389380531,6.648722172602494,15.0,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_2,220,124,0.5636363636363636,6.47507839985554,11.526315789473685,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_1,221,139,0.6289592760180995,6.642872442287323,15.714285714285714,14
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_8,230,138,0.6,6.709092160054652,10.904761904761905,21
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_2,226,139,0.6150442477876106,6.717022642347422,16.071428571428573,14
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_1,226,143,0.6327433628318584,6.786357830723539,14.0625,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_4,233,152,0.6523605150214592,6.840898596082929,14.5,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_5,221,123,0.5565610859728507,6.433091727692648,11.0,20
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_6,219,144,0.6575342465753424,6.7495548025818195,12.11111111111111,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_7,219,136,0.6210045662100456,6.73753356418532,15.571428571428571,14
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_3,219,136,0.6210045662100456,6.691077402581412,12.823529411764707,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_6,216,142,0.6574074074074074,6.779228592804457,12.647058823529411,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_8,224,142,0.6339285714285714,6.6697826307025885,12.38888888888889,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_5,231,140,0.6060606060606061,6.685233444048623,13.529411764705882,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_1,225,143,0.6355555555555555,6.745401517506542,14.0,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_7,220,141,0.6409090909090909,6.779582145736971,12.882352941176471,17
